Day,Campaign ID,Campaign,Impressions,Clicks,All conv.,Cost,City,Country/Territory,Device
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),23,0,0.0,14230000,1007776,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),38,0,0.0,14700000,1007827,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),22,0,0.0,8500000,1007756,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050493,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),41,0,0.0,1540000,1007772,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),31,0,0.0,14750000,9050481,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,0,1007829,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),54,0,0.0,20080000,1007818,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),30,0,0.0,14110000,1007758,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,9170000,1007755,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,3070000,9040166,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),51,0,0.0,11300000,1007810,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040219,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),60,0,0.0,25230000,9050485,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),29,0,0.0,21200000,9050511,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,5660000,9050484,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007771,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),15,0,0.0,5570000,9040232,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1180000,9040203,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,3610000,1007760,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007760,2356,Other
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,2580000,9040181,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,1670000,9040197,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007825,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050503,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,0,1007766,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,1750000,1007766,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,6740000,9040222,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,1490000,9040209,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050492,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),32,0,0.0,14360000,9040209,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,4360000,9040175,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,3950000,9050529,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),44,0,0.0,25040000,1007759,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,2680000,9040185,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),34,0,0.0,15600000,1007759,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),46,0,0.0,13160000,9040175,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040191,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,9100000,9050529,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2139,0,0.0,636470000, --,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),56,0,0.0,16780000,9040241,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,3450000,9040241,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),47,0,0.0,13660000,9050516,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),137,0,0.0,45440000,1007761,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,0,1007745,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040208,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),53,0,0.0,21150000,1007808,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050495,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,6230000,9040224,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),51,0,0.0,20690000,9040212,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,3390000,9040187,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),155,0,0.0,70170000,1007799,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,4,0,0.0,9640,9040211,2356,Computers
2016-04-13,390878914,TNT GDN,21099,5,0.0,23382240,1007751,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,9,0,0.0,22640,1007829,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,58,0,0.0,95560,1007776,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,157,0,0.0,211300,1007827,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,167,0,0.0,290170,9040170,2356,Computers
2016-04-15,390878914,TNT GDN,25,0,0.0,35260,9040179,2356,Computers
2016-04-15,390878914,TNT GDN,25,0,0.0,24660,1007746,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007797,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,14,0,0.0,15250,9050481,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,31,0,0.0,63290,9050493,2356,Computers
2016-04-15,390878914,TNT GDN,1,0,0.0,0,9040223,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,2,0,0.0,0,9050486,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,22,0,0.0,8570,9040227,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,36,0,0.0,44080,9050487,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,123,0,0.0,204210,9040226,2356,Computers
2016-04-14,390878914,TNT GDN,1,0,0.0,2460,1007817,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,169,0,0.0,356850,1007755,2356,Computers
2016-04-13,390878914,TNT GDN,36,0,0.0,25700,9050507,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,2,0,0.0,0,1007817,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,2085,0,0.0,4178740,1007810,2356,Computers
2016-04-13,390878914,TNT GDN,2,0,0.0,2500,9050501,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,21,0,0.0,54360,9050501,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,26,0,0.0,23240,1007762,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,391,0,0.0,772990,9050511,2356,Computers
2016-04-14,390878914,TNT GDN,4,0,0.0,8480,9050511,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,8,0,0.0,8610,9040194,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,60,0,0.0,55490,9040196,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,332,0,0.0,545110,9040216,2356,Computers
2016-04-15,390878914,TNT GDN,294,0,0.0,556360,9050513,2356,Computers
2016-04-13,390878914,TNT GDN,92,0,0.0,252880,1007742,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,1,0,0.0,880,9040171,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,2,0,0.0,5000,9040203,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,90,0,0.0,172820,9050515,2356,Computers
2016-04-16,390878914,TNT GDN,17,0,0.0,6670,9040183,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,1,0,0.0,0,9050479,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,53,0,0.0,80020,9050515,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,77,0,0.0,159710,1007760,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,52,0,0.0,99560,9040203,2356,Computers
2016-04-16,390878914,TNT GDN,8,0,0.0,22310,1007804,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,640,0,0.0,966680,1007826,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,635,0,0.0,900090,1007826,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,51,0,0.0,85460,1007792,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,72,0,0.0,75970,9040181,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,244,0,0.0,443970,9040237,2356,Computers
2016-04-15,390878914,TNT GDN,76,0,0.0,125300,1007792,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,34,0,0.0,56960,9040237,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,76,0,0.0,141610,9040234,2356,Computers
2016-04-13,390878914,TNT GDN,233,0,0.0,416330,9040181,2356,Computers
2016-04-14,390878914,TNT GDN,8,0,0.0,16220,9040234,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,44,0,0.0,74270,9040197,2356,Computers
2016-04-16,390878914,TNT GDN,11202,1,0.0,19820930,1007785,2356,Computers
2016-04-14,390878914,TNT GDN,1773,0,0.0,2083380,1007801,2356,Computers
2016-04-16,390878914,TNT GDN,7,0,0.0,10950,9040209,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,251,0,0.0,379390,9040198,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,54,0,0.0,42050,9050490,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,64,0,0.0,50010,9050490,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,4,0,0.0,6160,9040242,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,26,0,0.0,25420,9050526,2356,Computers
2016-04-14,390878914,TNT GDN,14,0,0.0,19080,1007806,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,26,0,0.0,26920,9050509,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,8,0,0.0,9500,9050514,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,6,0,0.0,4880,9050526,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,96,0,0.0,97800,9040214,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,193,0,0.0,299140,9040191,2356,Computers
2016-04-16,390878914,TNT GDN,671,0,0.0,954590,9040175,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,11,0,0.0,17330,9050527,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,5,0,0.0,13620,9050517,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,68,0,0.0,179610,9050527,2356,Mobile devices with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,119,0,0.0,49150000,1007809,2356,Computers
2016-04-13,390878914,TNT GDN,43,0,0.0,65770,9040240,2356,Computers
2016-04-16,390878914,TNT GDN,2574,0,0.0,3390150, --,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,143,0,0.0,186430,9040235,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,12004,2,0.0,21105460, --,2356,Computers
2016-04-14,390878914,TNT GDN,1385,0,0.0,2413240,1007761,2356,Computers
2016-04-16,390878914,TNT GDN,7,0,0.0,9620,9040224,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,180,0,0.0,200880,9040212,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,591,0,0.0,1382420,1007808,2356,Computers
2016-04-15,390878914,TNT GDN,7,0,0.0,5000,9040224,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,38,0,0.0,44010,9050477,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,16,0,0.0,45070,9040210,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,8570000,1007751,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),22,0,0.0,8960000,1007777,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050489,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,1007746,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),35,0,0.0,19340000,1007815,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),42,0,0.0,14110000,1007756,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050481,2356,Other
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),25,0,0.0,11760000,1007743,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040166,2356,Other
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007758,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),33,0,0.0,15190000,1007805,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),44,0,0.0,13300000,1007779,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),24,0,0.0,3360000,1007793,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),739,0,0.0,233820000,1007805,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),66,0,0.0,33450000,1007810,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,7850000,9040216,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),42,0,0.0,16530000,9040205,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),23,0,0.0,4070000,9040196,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),9,0,0.0,6890000,9040216,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),19,0,0.0,5640000,9040189,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2230000,9040189,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,2750000,9040213,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),61,0,0.0,24380000,1007753,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),17,0,0.0,3330000,9040177,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,1080000,9050479,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),5,0,0.0,900000,9050531,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),26,0,0.0,4790000,9040183,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,3080000,9040203,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,0,9050497,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),20,0,0.0,19830000,9050515,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,3610000,1007747,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),53,0,0.0,23580000,1007773,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),381,0,0.0,177930000,1007828,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),97,0,0.0,20310000,9040204,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040165,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),2243,0,0.0,800360000,9040245,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9050509,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,2030000,9050490,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),43,0,0.0,15600000,1007787,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040222,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),32,0,0.0,10430000,1007812,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9050492,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,990000,9050506,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,2960000,9040182,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,1840000,9040180,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,1530000,9050529,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,1360000,9050527,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),14,0,0.0,4190000,9050517,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),79,0,0.0,16400000,1007759,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),8,0,0.0,1620000,1007800,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,3400000,9040180,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),12,0,0.0,0,9040180,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),1,0,0.0,0,9040225,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,2000000,1007768,2356,Other
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007790,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,1007767,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),10,0,0.0,4670000,9040217,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),29,0,0.0,9810000,1007774,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),7,0,0.0,1670000,9050502,2356,Tablets with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040195,2356,Tablets with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),75,0,0.0,29260000,1007761,2356,Computers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),2,0,0.0,0,9040208,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),973,0,0.0,369180000,1007740,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),6,0,0.0,0,9040241,2356,Tablets with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),265,0,0.0,69910000,1007788,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),16,0,0.0,1250000,1007790,2356,Computers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),61,0,0.0,20140000,9040235,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),38,0,0.0,14850000,9040202,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),13,0,0.0,2910000,9050495,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,3170000,9040230,2356,Computers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),28,0,0.0,11730000,9040224,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),34,0,0.0,9400000,1007803,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),3,0,0.0,0,9040238,2356,Mobile devices with full browsers
2016-04-14,395092114,Hindwarehome FAN ( Content Targeted),63,0,0.0,22470000,1007764,2356,Mobile devices with full browsers
2016-04-15,395092114,Hindwarehome FAN ( Content Targeted),140,0,0.0,39500000,1007799,2356,Mobile devices with full browsers
2016-04-16,395092114,Hindwarehome FAN ( Content Targeted),4,0,0.0,0,9050528,2356,Computers
2016-04-15,390878914,TNT GDN,235,1,0.0,279450,9050510,2356,Computers
2016-04-14,390878914,TNT GDN,59,0,0.0,139450,9040168,2356,Computers
2016-04-16,390878914,TNT GDN,1,0,0.0,0,9040233,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,1007815,2356,Computers
2016-04-16,390878914,TNT GDN,277,0,0.0,533910,1007829,2356,Computers
2016-04-13,390878914,TNT GDN,83,0,0.0,151490,9050487,2356,Computers
2016-04-14,390878914,TNT GDN,147,0,0.0,307910,9040223,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,0,9050523,2356,Computers
2016-04-16,390878914,TNT GDN,278,0,0.0,277730,1007776,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,8,0,0.0,26570,9050487,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,2,0,0.0,2800,9050493,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,73,0,0.0,80860,1007815,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,9,0,0.0,3050,9050480,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,8,0,0.0,9810,9050480,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,173,0,0.0,386140,1007758,2356,Computers
2016-04-13,390878914,TNT GDN,93,0,0.0,123060,9040226,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,23,0,0.0,31260,1007755,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,68,0,0.0,122940,9040243,2356,Computers
2016-04-15,390878914,TNT GDN,34,0,0.0,51740,9050507,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,1,0,0.0,0,9040243,2356,Tablets with full browsers
2016-04-14,390878914,TNT GDN,12,0,0.0,22370,9040166,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,56,0,0.0,83370,1007793,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,2515,0,0.0,4614420,1007810,2356,Computers
2016-04-13,390878914,TNT GDN,3,0,0.0,5180,9050522,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,78,0,0.0,134300,9050485,2356,Computers
2016-04-13,390878914,TNT GDN,1494,0,0.0,2973250,1007742,2356,Computers
2016-04-13,390878914,TNT GDN,8,0,0.0,13780,1007771,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,324,0,0.0,555520,9040177,2356,Computers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,2470000,9040183,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,1,0,0.0,0,9040176,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,782,0,0.0,1033800,1007760,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,3502,1,0.0,4582710,1007824,2356,Computers
2016-04-13,390878914,TNT GDN,22,0,0.0,36610,9050531,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,32,0,0.0,45230,9050531,2356,Computers
2016-04-16,390878914,TNT GDN,28,0,0.0,39380,9040221,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,60,0,0.0,53470,9040221,2356,Mobile devices with full browsers
2016-04-14,390878914,TNT GDN,39,0,0.0,51850,9050515,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,33,0,0.0,71250,1007820,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,1,0,0.0,1960000,9040183,2356,Computers
2016-04-13,390878914,TNT GDN,8,0,0.0,11940,9050497,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,83,0,0.0,78010,1007804,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,411,0,0.0,398250,9040231,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,126,0,0.0,155210,9040231,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,118,0,0.0,222350,9040234,2356,Computers
2016-04-14,390878914,TNT GDN,9,0,0.0,19410,1007812,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,4,0,0.0,13440,9050499,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,351,0,0.0,613700,1007741,2356,Computers
2016-04-14,390878914,TNT GDN,63,0,0.0,120100,9040204,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,5,0,0.0,13100,9050494,2356,Computers
2016-04-14,390878914,TNT GDN,1,0,0.0,250,9040242,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,414,0,0.0,660510,1007828,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,31,0,0.0,56860,1007773,2356,Tablets with full browsers
2016-04-16,390878914,TNT GDN,3,0,0.0,280,9050514,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,5,0,0.0,6190,9050514,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,5,0,0.0,9510,9050526,2356,Mobile devices with full browsers
2016-04-15,390878914,TNT GDN,3,0,0.0,2650,9050526,2356,Mobile devices with full browsers
2016-04-13,390878914,TNT GDN,1190,0,0.0,2371970,1007768,2356,Tablets with full browsers
2016-04-13,394914754,Hindware Rimless video promotion,2,0,0.0,600000,9040186,2356,Computers
2016-04-15,390878914,TNT GDN,22,0,0.0,41980,9040182,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,173,0,0.0,395500,9050527,2356,Computers
2016-04-15,390878914,TNT GDN,118,0,0.0,173500,1007802,2356,Tablets with full browsers
2016-04-13,390878914,TNT GDN,18,0,0.0,22230,9040185,2356,Mobile devices with full browsers
2016-04-16,390878914,TNT GDN,3,0,0.0,5070,9050498,2356,Tablets with full browsers
2016-04-15,390878914,TNT GDN,547,0,0.0,755950,9040235,2356,Computers
2016-04-13,390878914,TNT GDN,45,0,0.0,68910,9040241,2356,Mobile devices with full browsers
